id,data,nome,valor,tipo
16669,2023-08-02,Maria Santos,50.00,credito
16670,2023-08-03,Carlos Oliveira,200.12,debito
16671,2023-08-04,Ana Souza,75.00,credito
16672,2023-08-05,Fernanda Almeida,120.00,debito
16673,2023-08-06,Ricardo Lima,65.00,credito
16674,2023-08-07,Isabela Ferreira,83.40,debito
16675,2023-08-01,João Silva,150.23,debito
16676,2023-08-02,Maria Santos,50.00,credito
16677,2023-08-03,Carlos Oliveira,200.12,debito
16678,2023-08-04,Ana Souza,75.00,credito
16679,2023-08-05,Fernanda Almeida,120.00,debito
16680,2023-08-06,Ricardo Lima,65.00,credito
16681,2023-08-07,Isabela Ferreira,83.40,debito
16682,2023-08-01,João Silva,150.23,debito
16683,2023-08-02,Maria Santos,50.00,credito
16684,2023-08-03,Carlos Oliveira,200.12,debito
16685,2023-08-04,Ana Souza,75.00,credito
16686,2023-08-05,Fernanda Almeida,120.00,debito
16687,2023-08-06,Ricardo Lima,65.00,credito
16688,2023-08-07,Isabela Ferreira,83.40,debito
16689,2023-08-01,João Silva,150.23,debito
16690,2023-08-02,Maria Santos,50.00,credito
16691,2023-08-03,Carlos Oliveira,200.12,debito
16692,2023-08-04,Ana Souza,75.00,credito
16693,2023-08-05,Fernanda Almeida,120.00,debito
16694,2023-08-06,Ricardo Lima,65.00,credito
16695,2023-08-07,Isabela Ferreira,83.40,debito
16696,2023-08-01,João Silva,150.23,debito
16697,2023-08-02,Maria Santos,50.00,credito
16698,2023-08-03,Carlos Oliveira,200.12,debito
16699,2023-08-04,Ana Souza,75.00,credito
16700,2023-08-05,Fernanda Almeida,120.00,debito
16701,2023-08-06,Ricardo Lima,65.00,credito
16702,2023-08-07,Isabela Ferreira,83.40,debito
16703,2023-08-01,João Silva,150.23,debito
16704,2023-08-02,Maria Santos,50.00,credito
16705,2023-08-03,Carlos Oliveira,200.12,debito
16706,2023-08-04,Ana Souza,75.00,credito
16707,2023-08-05,Fernanda Almeida,120.00,debito
16708,2023-08-06,Ricardo Lima,65.00,credito
16709,2023-08-07,Isabela Ferreira,83.40,debito
16710,2023-08-01,João Silva,150.23,debito
16711,2023-08-02,Maria Santos,50.00,credito
16712,2023-08-03,Carlos Oliveira,200.12,debito
16713,2023-08-04,Ana Souza,75.00,credito
16714,2023-08-05,Fernanda Almeida,120.00,debito
16715,2023-08-06,Ricardo Lima,65.00,credito
16716,2023-08-07,Isabela Ferreira,83.40,debito
16717,2023-08-01,João Silva,150.23,debito
16718,2023-08-02,Maria Santos,50.00,credito
16719,2023-08-03,Carlos Oliveira,200.12,debito
16720,2023-08-04,Ana Souza,75.00,credito
16721,2023-08-05,Fernanda Almeida,120.00,debito
16722,2023-08-06,Ricardo Lima,65.00,credito
16723,2023-08-07,Isabela Ferreira,83.40,debito
16724,2023-08-01,João Silva,150.23,debito
16725,2023-08-02,Maria Santos,50.00,credito
16726,2023-08-03,Carlos Oliveira,200.12,debito
16727,2023-08-04,Ana Souza,75.00,credito
16728,2023-08-05,Fernanda Almeida,120.00,debito
16729,2023-08-06,Ricardo Lima,65.00,credito
16730,2023-08-07,Isabela Ferreira,83.40,debito
16731,2023-08-01,João Silva,150.23,debito
16732,2023-08-02,Maria Santos,50.00,credito
16733,2023-08-03,Carlos Oliveira,200.12,debito
16734,2023-08-04,Ana Souza,75.00,credito
16735,2023-08-05,Fernanda Almeida,120.00,debito
16736,2023-08-06,Ricardo Lima,65.00,credito
16737,2023-08-07,Isabela Ferreira,83.40,debito
16738,2023-08-01,João Silva,150.23,debito
16739,2023-08-02,Maria Santos,50.00,credito
16740,2023-08-03,Carlos Oliveira,200.12,debito
16741,2023-08-04,Ana Souza,75.00,credito
16742,2023-08-05,Fernanda Almeida,120.00,debito
16743,2023-08-06,Ricardo Lima,65.00,credito
16744,2023-08-07,Isabela Ferreira,83.40,debito
16745,2023-08-01,João Silva,150.23,debito
16746,2023-08-02,Maria Santos,50.00,credito
16747,2023-08-03,Carlos Oliveira,200.12,debito
16748,2023-08-04,Ana Souza,75.00,credito
16749,2023-08-05,Fernanda Almeida,120.00,debito
16750,2023-08-06,Ricardo Lima,65.00,credito
16751,2023-08-07,Isabela Ferreira,83.40,debito
16752,2023-08-01,João Silva,150.23,debito
16753,2023-08-02,Maria Santos,50.00,credito
16754,2023-08-03,Carlos Oliveira,200.12,debito
16755,2023-08-04,Ana Souza,75.00,credito
16756,2023-08-05,Fernanda Almeida,120.00,debito
16757,2023-08-06,Ricardo Lima,65.00,credito
16758,2023-08-07,Isabela Ferreira,83.40,debito
16759,2023-08-01,João Silva,150.23,debito
16760,2023-08-02,Maria Santos,50.00,credito
16761,2023-08-03,Carlos Oliveira,200.12,debito
16762,2023-08-04,Ana Souza,75.00,credito
16763,2023-08-05,Fernanda Almeida,120.00,debito
16764,2023-08-06,Ricardo Lima,65.00,credito
16765,2023-08-07,Isabela Ferreira,83.40,debito
16766,2023-08-01,João Silva,150.23,debito
16767,2023-08-02,Maria Santos,50.00,credito
16768,2023-08-03,Carlos Oliveira,200.12,debito
16769,2023-08-04,Ana Souza,75.00,credito
16770,2023-08-05,Fernanda Almeida,120.00,debito
16771,2023-08-06,Ricardo Lima,65.00,credito
16772,2023-08-07,Isabela Ferreira,83.40,debito
16773,2023-08-01,João Silva,150.23,debito
16774,2023-08-02,Maria Santos,50.00,credito
16775,2023-08-03,Carlos Oliveira,200.12,debito
16776,2023-08-04,Ana Souza,75.00,credito
16777,2023-08-05,Fernanda Almeida,120.00,debito
16778,2023-08-06,Ricardo Lima,65.00,credito
16779,2023-08-07,Isabela Ferreira,83.40,debito
16780,2023-08-01,João Silva,150.23,debito
16781,2023-08-02,Maria Santos,50.00,credito
16782,2023-08-03,Carlos Oliveira,200.12,debito
16783,2023-08-04,Ana Souza,75.00,credito
16784,2023-08-05,Fernanda Almeida,120.00,debito
16785,2023-08-06,Ricardo Lima,65.00,credito
16786,2023-08-07,Isabela Ferreira,83.40,debito
16787,2023-08-01,João Silva,150.23,debito
16788,2023-08-02,Maria Santos,50.00,credito
16789,2023-08-03,Carlos Oliveira,200.12,debito
16790,2023-08-04,Ana Souza,75.00,credito
16791,2023-08-05,Fernanda Almeida,120.00,debito
16792,2023-08-06,Ricardo Lima,65.00,credito
16793,2023-08-07,Isabela Ferreira,83.40,debito
16794,2023-08-01,João Silva,150.23,debito
16795,2023-08-02,Maria Santos,50.00,credito
16796,2023-08-03,Carlos Oliveira,200.12,debito
16797,2023-08-04,Ana Souza,75.00,credito
16798,2023-08-05,Fernanda Almeida,120.00,debito
16799,2023-08-06,Ricardo Lima,65.00,credito
16800,2023-08-07,Isabela Ferreira,83.40,debito
16801,2023-08-01,João Silva,150.23,debito
16802,2023-08-02,Maria Santos,50.00,credito
16803,2023-08-03,Carlos Oliveira,200.12,debito
16804,2023-08-04,Ana Souza,75.00,credito
16805,2023-08-05,Fernanda Almeida,120.00,debito
16806,2023-08-06,Ricardo Lima,65.00,credito
16807,2023-08-07,Isabela Ferreira,83.40,debito
16808,2023-08-01,João Silva,150.23,debito
16809,2023-08-02,Maria Santos,50.00,credito
16810,2023-08-03,Carlos Oliveira,200.12,debito
16811,2023-08-04,Ana Souza,75.00,credito
16812,2023-08-05,Fernanda Almeida,120.00,debito
16813,2023-08-06,Ricardo Lima,65.00,credito
16814,2023-08-07,Isabela Ferreira,83.40,debito
16815,2023-08-01,João Silva,150.23,debito
16816,2023-08-02,Maria Santos,50.00,credito
16817,2023-08-03,Carlos Oliveira,200.12,debito
16818,2023-08-04,Ana Souza,75.00,credito
16819,2023-08-05,Fernanda Almeida,120.00,debito
16820,2023-08-06,Ricardo Lima,65.00,credito
16821,2023-08-07,Isabela Ferreira,83.40,debito
16822,2023-08-01,João Silva,150.23,debito
16823,2023-08-02,Maria Santos,50.00,credito
16824,2023-08-03,Carlos Oliveira,200.12,debito
16825,2023-08-04,Ana Souza,75.00,credito
16826,2023-08-05,Fernanda Almeida,120.00,debito
16827,2023-08-06,Ricardo Lima,65.00,credito
16828,2023-08-07,Isabela Ferreira,83.40,debito
16829,2023-08-01,João Silva,150.23,debito
16830,2023-08-02,Maria Santos,50.00,credito
16831,2023-08-03,Carlos Oliveira,200.12,debito
16832,2023-08-04,Ana Souza,75.00,credito
16833,2023-08-05,Fernanda Almeida,120.00,debito
16834,2023-08-06,Ricardo Lima,65.00,credito
16835,2023-08-07,Isabela Ferreira,83.40,debito
16836,2023-08-01,João Silva,150.23,debito
16837,2023-08-02,Maria Santos,50.00,credito
16838,2023-08-03,Carlos Oliveira,200.12,debito
16839,2023-08-04,Ana Souza,75.00,credito
16840,2023-08-05,Fernanda Almeida,120.00,debito
16841,2023-08-06,Ricardo Lima,65.00,credito
16842,2023-08-07,Isabela Ferreira,83.40,debito
16843,2023-08-01,João Silva,150.23,debito
16844,2023-08-02,Maria Santos,50.00,credito
16845,2023-08-03,Carlos Oliveira,200.12,debito
16846,2023-08-04,Ana Souza,75.00,credito
16847,2023-08-05,Fernanda Almeida,120.00,debito
16848,2023-08-06,Ricardo Lima,65.00,credito
16849,2023-08-07,Isabela Ferreira,83.40,debito
16850,2023-08-01,João Silva,150.23,debito
16851,2023-08-02,Maria Santos,50.00,credito
16852,2023-08-03,Carlos Oliveira,200.12,debito
16853,2023-08-04,Ana Souza,75.00,credito
16854,2023-08-05,Fernanda Almeida,120.00,debito
16855,2023-08-06,Ricardo Lima,65.00,credito
16856,2023-08-07,Isabela Ferreira,83.40,debito
16857,2023-08-01,João Silva,150.23,debito
16858,2023-08-02,Maria Santos,50.00,credito
16859,2023-08-03,Carlos Oliveira,200.12,debito
16860,2023-08-04,Ana Souza,75.00,credito
16861,2023-08-05,Fernanda Almeida,120.00,debito
16862,2023-08-06,Ricardo Lima,65.00,credito
16863,2023-08-07,Isabela Ferreira,83.40,debito
16864,2023-08-01,João Silva,150.23,debito
16865,2023-08-02,Maria Santos,50.00,credito
16866,2023-08-03,Carlos Oliveira,200.12,debito
16867,2023-08-04,Ana Souza,75.00,credito
16868,2023-08-05,Fernanda Almeida,120.00,debito
16869,2023-08-06,Ricardo Lima,65.00,credito
16870,2023-08-07,Isabela Ferreira,83.40,debito
16871,2023-08-01,João Silva,150.23,debito
16872,2023-08-02,Maria Santos,50.00,credito
16873,2023-08-03,Carlos Oliveira,200.12,debito
16874,2023-08-04,Ana Souza,75.00,credito
16875,2023-08-05,Fernanda Almeida,120.00,debito
16876,2023-08-06,Ricardo Lima,65.00,credito
16877,2023-08-07,Isabela Ferreira,83.40,debito
16878,2023-08-01,João Silva,150.23,debito
16879,2023-08-02,Maria Santos,50.00,credito
16880,2023-08-03,Carlos Oliveira,200.12,debito
16881,2023-08-04,Ana Souza,75.00,credito
16882,2023-08-05,Fernanda Almeida,120.00,debito
16883,2023-08-06,Ricardo Lima,65.00,credito
16884,2023-08-07,Isabela Ferreira,83.40,debito
16885,2023-08-01,João Silva,150.23,debito
16886,2023-08-02,Maria Santos,50.00,credito
16887,2023-08-03,Carlos Oliveira,200.12,debito
16888,2023-08-04,Ana Souza,75.00,credito
16889,2023-08-05,Fernanda Almeida,120.00,debito
16890,2023-08-06,Ricardo Lima,65.00,credito
16891,2023-08-07,Isabela Ferreira,83.40,debito
16892,2023-08-01,João Silva,150.23,debito
16893,2023-08-02,Maria Santos,50.00,credito
16894,2023-08-03,Carlos Oliveira,200.12,debito
16895,2023-08-04,Ana Souza,75.00,credito
16896,2023-08-05,Fernanda Almeida,120.00,debito
16897,2023-08-06,Ricardo Lima,65.00,credito
16898,2023-08-07,Isabela Ferreira,83.40,debito
16899,2023-08-01,João Silva,150.23,debito
16900,2023-08-02,Maria Santos,50.00,credito
16901,2023-08-03,Carlos Oliveira,200.12,debito
16902,2023-08-04,Ana Souza,75.00,credito
16903,2023-08-05,Fernanda Almeida,120.00,debito
16904,2023-08-06,Ricardo Lima,65.00,credito
16905,2023-08-07,Isabela Ferreira,83.40,debito
16906,2023-08-01,João Silva,150.23,debito
16907,2023-08-02,Maria Santos,50.00,credito
16908,2023-08-03,Carlos Oliveira,200.12,debito
16909,2023-08-04,Ana Souza,75.00,credito
16910,2023-08-05,Fernanda Almeida,120.00,debito
16911,2023-08-06,Ricardo Lima,65.00,credito
16912,2023-08-07,Isabela Ferreira,83.40,debito
16913,2023-08-01,João Silva,150.23,debito
16914,2023-08-02,Maria Santos,50.00,credito
16915,2023-08-03,Carlos Oliveira,200.12,debito
16916,2023-08-04,Ana Souza,75.00,credito
16917,2023-08-05,Fernanda Almeida,120.00,debito
16918,2023-08-06,Ricardo Lima,65.00,credito
16919,2023-08-07,Isabela Ferreira,83.40,debito
16920,2023-08-01,João Silva,150.23,debito
16921,2023-08-02,Maria Santos,50.00,credito
16922,2023-08-03,Carlos Oliveira,200.12,debito
16923,2023-08-04,Ana Souza,75.00,credito
16924,2023-08-05,Fernanda Almeida,120.00,debito
16925,2023-08-06,Ricardo Lima,65.00,credito
16926,2023-08-07,Isabela Ferreira,83.40,debito
16927,2023-08-01,João Silva,150.23,debito
16928,2023-08-02,Maria Santos,50.00,credito
16929,2023-08-03,Carlos Oliveira,200.12,debito
16930,2023-08-04,Ana Souza,75.00,credito
16931,2023-08-05,Fernanda Almeida,120.00,debito
16932,2023-08-06,Ricardo Lima,65.00,credito
16933,2023-08-07,Isabela Ferreira,83.40,debito
16934,2023-08-01,João Silva,150.23,debito
16935,2023-08-02,Maria Santos,50.00,credito
16936,2023-08-03,Carlos Oliveira,200.12,debito
16937,2023-08-04,Ana Souza,75.00,credito
16938,2023-08-05,Fernanda Almeida,120.00,debito
16939,2023-08-06,Ricardo Lima,65.00,credito
16940,2023-08-07,Isabela Ferreira,83.40,debito
16941,2023-08-01,João Silva,150.23,debito
16942,2023-08-02,Maria Santos,50.00,credito
16943,2023-08-03,Carlos Oliveira,200.12,debito
16944,2023-08-04,Ana Souza,75.00,credito
16945,2023-08-05,Fernanda Almeida,120.00,debito
16946,2023-08-06,Ricardo Lima,65.00,credito
16947,2023-08-07,Isabela Ferreira,83.40,debito
16948,2023-08-01,João Silva,150.23,debito
16949,2023-08-02,Maria Santos,50.00,credito
16950,2023-08-03,Carlos Oliveira,200.12,debito
16951,2023-08-04,Ana Souza,75.00,credito
16952,2023-08-05,Fernanda Almeida,120.00,debito
16953,2023-08-06,Ricardo Lima,65.00,credito
16954,2023-08-07,Isabela Ferreira,83.40,debito
16955,2023-08-01,João Silva,150.23,debito
16956,2023-08-02,Maria Santos,50.00,credito
16957,2023-08-03,Carlos Oliveira,200.12,debito
16958,2023-08-04,Ana Souza,75.00,credito
16959,2023-08-05,Fernanda Almeida,120.00,debito
16960,2023-08-06,Ricardo Lima,65.00,credito
16961,2023-08-07,Isabela Ferreira,83.40,debito
16962,2023-08-01,João Silva,150.23,debito
16963,2023-08-02,Maria Santos,50.00,credito
16964,2023-08-03,Carlos Oliveira,200.12,debito
16965,2023-08-04,Ana Souza,75.00,credito
16966,2023-08-05,Fernanda Almeida,120.00,debito
16967,2023-08-06,Ricardo Lima,65.00,credito
16968,2023-08-07,Isabela Ferreira,83.40,debito
16969,2023-08-01,João Silva,150.23,debito
16970,2023-08-02,Maria Santos,50.00,credito
16971,2023-08-03,Carlos Oliveira,200.12,debito
16972,2023-08-04,Ana Souza,75.00,credito
16973,2023-08-05,Fernanda Almeida,120.00,debito
16974,2023-08-06,Ricardo Lima,65.00,credito
16975,2023-08-07,Isabela Ferreira,83.40,debito
16976,2023-08-01,João Silva,150.23,debito
16977,2023-08-02,Maria Santos,50.00,credito
16978,2023-08-03,Carlos Oliveira,200.12,debito
16979,2023-08-04,Ana Souza,75.00,credito
16980,2023-08-05,Fernanda Almeida,120.00,debito
16981,2023-08-06,Ricardo Lima,65.00,credito
16982,2023-08-07,Isabela Ferreira,83.40,debito
16983,2023-08-01,João Silva,150.23,debito
16984,2023-08-02,Maria Santos,50.00,credito
16985,2023-08-03,Carlos Oliveira,200.12,debito
16986,2023-08-04,Ana Souza,75.00,credito
16987,2023-08-05,Fernanda Almeida,120.00,debito
16988,2023-08-06,Ricardo Lima,65.00,credito
16989,2023-08-07,Isabela Ferreira,83.40,debito
16990,2023-08-01,João Silva,150.23,debito
16991,2023-08-02,Maria Santos,50.00,credito
16992,2023-08-03,Carlos Oliveira,200.12,debito
16993,2023-08-04,Ana Souza,75.00,credito
16994,2023-08-05,Fernanda Almeida,120.00,debito
16995,2023-08-06,Ricardo Lima,65.00,credito
16996,2023-08-07,Isabela Ferreira,83.40,debito
16997,2023-08-01,João Silva,150.23,debito
16998,2023-08-02,Maria Santos,50.00,credito
16999,2023-08-03,Carlos Oliveira,200.12,debito
17000,2023-08-04,Ana Souza,75.00,credito
17001,2023-08-05,Fernanda Almeida,120.00,debito
17002,2023-08-06,Ricardo Lima,65.00,credito
17003,2023-08-07,Isabela Ferreira,83.40,debito
17004,2023-08-01,João Silva,150.23,debito
17005,2023-08-02,Maria Santos,50.00,credito
17006,2023-08-03,Carlos Oliveira,200.12,debito
17007,2023-08-04,Ana Souza,75.00,credito
17008,2023-08-05,Fernanda Almeida,120.00,debito
17009,2023-08-06,Ricardo Lima,65.00,credito
17010,2023-08-07,Isabela Ferreira,83.40,debito
17011,2023-08-01,João Silva,150.23,debito
17012,2023-08-02,Maria Santos,50.00,credito
17013,2023-08-03,Carlos Oliveira,200.12,debito
17014,2023-08-04,Ana Souza,75.00,credito
17015,2023-08-05,Fernanda Almeida,120.00,debito
17016,2023-08-06,Ricardo Lima,65.00,credito
17017,2023-08-07,Isabela Ferreira,83.40,debito
17018,2023-08-01,João Silva,150.23,debito
17019,2023-08-02,Maria Santos,50.00,credito
17020,2023-08-03,Carlos Oliveira,200.12,debito
17021,2023-08-04,Ana Souza,75.00,credito
17022,2023-08-05,Fernanda Almeida,120.00,debito
17023,2023-08-06,Ricardo Lima,65.00,credito
17024,2023-08-07,Isabela Ferreira,83.40,debito
17025,2023-08-01,João Silva,150.23,debito
17026,2023-08-02,Maria Santos,50.00,credito
17027,2023-08-03,Carlos Oliveira,200.12,debito
17028,2023-08-04,Ana Souza,75.00,credito
17029,2023-08-05,Fernanda Almeida,120.00,debito
17030,2023-08-06,Ricardo Lima,65.00,credito
17031,2023-08-07,Isabela Ferreira,83.40,debito
17032,2023-08-01,João Silva,150.23,debito
17033,2023-08-02,Maria Santos,50.00,credito
17034,2023-08-03,Carlos Oliveira,200.12,debito
17035,2023-08-04,Ana Souza,75.00,credito
17036,2023-08-05,Fernanda Almeida,120.00,debito
17037,2023-08-06,Ricardo Lima,65.00,credito
17038,2023-08-07,Isabela Ferreira,83.40,debito
17039,2023-08-01,João Silva,150.23,debito
17040,2023-08-02,Maria Santos,50.00,credito
17041,2023-08-03,Carlos Oliveira,200.12,debito
17042,2023-08-04,Ana Souza,75.00,credito
17043,2023-08-05,Fernanda Almeida,120.00,debito
17044,2023-08-06,Ricardo Lima,65.00,credito
17045,2023-08-07,Isabela Ferreira,83.40,debito
17046,2023-08-01,João Silva,150.23,debito
17047,2023-08-02,Maria Santos,50.00,credito
17048,2023-08-03,Carlos Oliveira,200.12,debito
17049,2023-08-04,Ana Souza,75.00,credito
17050,2023-08-05,Fernanda Almeida,120.00,debito
17051,2023-08-06,Ricardo Lima,65.00,credito
17052,2023-08-07,Isabela Ferreira,83.40,debito
17053,2023-08-01,João Silva,150.23,debito
17054,2023-08-02,Maria Santos,50.00,credito
17055,2023-08-03,Carlos Oliveira,200.12,debito
17056,2023-08-04,Ana Souza,75.00,credito
17057,2023-08-05,Fernanda Almeida,120.00,debito
17058,2023-08-06,Ricardo Lima,65.00,credito
17059,2023-08-07,Isabela Ferreira,83.40,debito
17060,2023-08-01,João Silva,150.23,debito
17061,2023-08-02,Maria Santos,50.00,credito
17062,2023-08-03,Carlos Oliveira,200.12,debito
17063,2023-08-04,Ana Souza,75.00,credito
17064,2023-08-05,Fernanda Almeida,120.00,debito
17065,2023-08-06,Ricardo Lima,65.00,credito
17066,2023-08-07,Isabela Ferreira,83.40,debito
17067,2023-08-01,João Silva,150.23,debito
17068,2023-08-02,Maria Santos,50.00,credito
17069,2023-08-03,Carlos Oliveira,200.12,debito
17070,2023-08-04,Ana Souza,75.00,credito
17071,2023-08-05,Fernanda Almeida,120.00,debito
17072,2023-08-06,Ricardo Lima,65.00,credito
17073,2023-08-07,Isabela Ferreira,83.40,debito
17074,2023-08-01,João Silva,150.23,debito
17075,2023-08-02,Maria Santos,50.00,credito
17076,2023-08-03,Carlos Oliveira,200.12,debito
17077,2023-08-04,Ana Souza,75.00,credito
17078,2023-08-05,Fernanda Almeida,120.00,debito
17079,2023-08-06,Ricardo Lima,65.00,credito
17080,2023-08-07,Isabela Ferreira,83.40,debito
17081,2023-08-01,João Silva,150.23,debito
17082,2023-08-02,Maria Santos,50.00,credito
17083,2023-08-03,Carlos Oliveira,200.12,debito
17084,2023-08-04,Ana Souza,75.00,credito
17085,2023-08-05,Fernanda Almeida,120.00,debito
17086,2023-08-06,Ricardo Lima,65.00,credito
17087,2023-08-07,Isabela Ferreira,83.40,debito
17088,2023-08-01,João Silva,150.23,debito
17089,2023-08-02,Maria Santos,50.00,credito
17090,2023-08-03,Carlos Oliveira,200.12,debito
17091,2023-08-04,Ana Souza,75.00,credito
17092,2023-08-05,Fernanda Almeida,120.00,debito
17093,2023-08-06,Ricardo Lima,65.00,credito
17094,2023-08-07,Isabela Ferreira,83.40,debito
17095,2023-08-01,João Silva,150.23,debito
17096,2023-08-02,Maria Santos,50.00,credito
17097,2023-08-03,Carlos Oliveira,200.12,debito
17098,2023-08-04,Ana Souza,75.00,credito
17099,2023-08-05,Fernanda Almeida,120.00,debito
17100,2023-08-06,Ricardo Lima,65.00,credito
17101,2023-08-07,Isabela Ferreira,83.40,debito
17102,2023-08-01,João Silva,150.23,debito
17103,2023-08-02,Maria Santos,50.00,credito
17104,2023-08-03,Carlos Oliveira,200.12,debito
17105,2023-08-04,Ana Souza,75.00,credito
17106,2023-08-05,Fernanda Almeida,120.00,debito
17107,2023-08-06,Ricardo Lima,65.00,credito
17108,2023-08-07,Isabela Ferreira,83.40,debito
17109,2023-08-01,João Silva,150.23,debito
17110,2023-08-02,Maria Santos,50.00,credito
17111,2023-08-03,Carlos Oliveira,200.12,debito
17112,2023-08-04,Ana Souza,75.00,credito
17113,2023-08-05,Fernanda Almeida,120.00,debito
17114,2023-08-06,Ricardo Lima,65.00,credito
17115,2023-08-07,Isabela Ferreira,83.40,debito
17116,2023-08-01,João Silva,150.23,debito
17117,2023-08-02,Maria Santos,50.00,credito
17118,2023-08-03,Carlos Oliveira,200.12,debito
17119,2023-08-04,Ana Souza,75.00,credito
17120,2023-08-05,Fernanda Almeida,120.00,debito
17121,2023-08-06,Ricardo Lima,65.00,credito
17122,2023-08-07,Isabela Ferreira,83.40,debito
17123,2023-08-01,João Silva,150.23,debito
17124,2023-08-02,Maria Santos,50.00,credito
17125,2023-08-03,Carlos Oliveira,200.12,debito
17126,2023-08-04,Ana Souza,75.00,credito
17127,2023-08-05,Fernanda Almeida,120.00,debito
17128,2023-08-06,Ricardo Lima,65.00,credito
17129,2023-08-07,Isabela Ferreira,83.40,debito
17130,2023-08-01,João Silva,150.23,debito
17131,2023-08-02,Maria Santos,50.00,credito
17132,2023-08-03,Carlos Oliveira,200.12,debito
17133,2023-08-04,Ana Souza,75.00,credito
17134,2023-08-05,Fernanda Almeida,120.00,debito
17135,2023-08-06,Ricardo Lima,65.00,credito
17136,2023-08-07,Isabela Ferreira,83.40,debito
17137,2023-08-01,João Silva,150.23,debito
17138,2023-08-02,Maria Santos,50.00,credito
17139,2023-08-03,Carlos Oliveira,200.12,debito
17140,2023-08-04,Ana Souza,75.00,credito
17141,2023-08-05,Fernanda Almeida,120.00,debito
17142,2023-08-06,Ricardo Lima,65.00,credito
17143,2023-08-07,Isabela Ferreira,83.40,debito
17144,2023-08-01,João Silva,150.23,debito
17145,2023-08-02,Maria Santos,50.00,credito
17146,2023-08-03,Carlos Oliveira,200.12,debito
17147,2023-08-04,Ana Souza,75.00,credito
17148,2023-08-05,Fernanda Almeida,120.00,debito
17149,2023-08-06,Ricardo Lima,65.00,credito
17150,2023-08-07,Isabela Ferreira,83.40,debito
17151,2023-08-01,João Silva,150.23,debito
17152,2023-08-02,Maria Santos,50.00,credito
17153,2023-08-03,Carlos Oliveira,200.12,debito
17154,2023-08-04,Ana Souza,75.00,credito
17155,2023-08-05,Fernanda Almeida,120.00,debito
17156,2023-08-06,Ricardo Lima,65.00,credito
17157,2023-08-07,Isabela Ferreira,83.40,debito
17158,2023-08-01,João Silva,150.23,debito
17159,2023-08-02,Maria Santos,50.00,credito
17160,2023-08-03,Carlos Oliveira,200.12,debito
17161,2023-08-04,Ana Souza,75.00,credito
17162,2023-08-05,Fernanda Almeida,120.00,debito
17163,2023-08-06,Ricardo Lima,65.00,credito
17164,2023-08-07,Isabela Ferreira,83.40,debito
17165,2023-08-01,João Silva,150.23,debito
17166,2023-08-02,Maria Santos,50.00,credito
17167,2023-08-03,Carlos Oliveira,200.12,debito
17168,2023-08-04,Ana Souza,75.00,credito
17169,2023-08-05,Fernanda Almeida,120.00,debito
17170,2023-08-06,Ricardo Lima,65.00,credito
17171,2023-08-07,Isabela Ferreira,83.40,debito
17172,2023-08-01,João Silva,150.23,debito
17173,2023-08-02,Maria Santos,50.00,credito
17174,2023-08-03,Carlos Oliveira,200.12,debito
17175,2023-08-04,Ana Souza,75.00,credito
17176,2023-08-05,Fernanda Almeida,120.00,debito
17177,2023-08-06,Ricardo Lima,65.00,credito
17178,2023-08-07,Isabela Ferreira,83.40,debito
17179,2023-08-01,João Silva,150.23,debito
17180,2023-08-02,Maria Santos,50.00,credito
17181,2023-08-03,Carlos Oliveira,200.12,debito
17182,2023-08-04,Ana Souza,75.00,credito
17183,2023-08-05,Fernanda Almeida,120.00,debito
17184,2023-08-06,Ricardo Lima,65.00,credito
17185,2023-08-07,Isabela Ferreira,83.40,debito
17186,2023-08-01,João Silva,150.23,debito
17187,2023-08-02,Maria Santos,50.00,credito
17188,2023-08-03,Carlos Oliveira,200.12,debito
17189,2023-08-04,Ana Souza,75.00,credito
17190,2023-08-05,Fernanda Almeida,120.00,debito
17191,2023-08-06,Ricardo Lima,65.00,credito
17192,2023-08-07,Isabela Ferreira,83.40,debito
17193,2023-08-01,João Silva,150.23,debito
17194,2023-08-02,Maria Santos,50.00,credito
17195,2023-08-03,Carlos Oliveira,200.12,debito
17196,2023-08-04,Ana Souza,75.00,credito
17197,2023-08-05,Fernanda Almeida,120.00,debito
17198,2023-08-06,Ricardo Lima,65.00,credito
17199,2023-08-07,Isabela Ferreira,83.40,debito
17200,2023-08-01,João Silva,150.23,debito
17201,2023-08-02,Maria Santos,50.00,credito
17202,2023-08-03,Carlos Oliveira,200.12,debito
17203,2023-08-04,Ana Souza,75.00,credito
17204,2023-08-05,Fernanda Almeida,120.00,debito
17205,2023-08-06,Ricardo Lima,65.00,credito
17206,2023-08-07,Isabela Ferreira,83.40,debito
17207,2023-08-01,João Silva,150.23,debito
17208,2023-08-02,Maria Santos,50.00,credito
17209,2023-08-03,Carlos Oliveira,200.12,debito
17210,2023-08-04,Ana Souza,75.00,credito
17211,2023-08-05,Fernanda Almeida,120.00,debito
17212,2023-08-06,Ricardo Lima,65.00,credito
17213,2023-08-07,Isabela Ferreira,83.40,debito
17214,2023-08-01,João Silva,150.23,debito
17215,2023-08-02,Maria Santos,50.00,credito
17216,2023-08-03,Carlos Oliveira,200.12,debito
17217,2023-08-04,Ana Souza,75.00,credito
17218,2023-08-05,Fernanda Almeida,120.00,debito
17219,2023-08-06,Ricardo Lima,65.00,credito
17220,2023-08-07,Isabela Ferreira,83.40,debito
17221,2023-08-01,João Silva,150.23,debito
